639.4046
0,(2.8, 0.0, -0.7),True,0.5074768,0.5074768,False
1,(2.8, 0.0, 2.1),True,1.510468,0.5109863,False
2,(0.7, 0.0, -1.4),True,2.443451,0.5110474,False
3,(0.7, 0.0, -3.5),True,3.209869,0.5112305,False
4,(0.7, 0.0, -1.4),True,4.1091,0.5108643,False
5,(3.5, 0.0, 0.7),True,4.975433,0.5107422,False
6,(1.4, 0.0, 3.5),True,5.963898,0.5108643,False
7,(2.8, 0.0, 0.7),True,6.841278,0.5109863,False
8,(0.7, 0.0, 1.4),True,7.785248,0.5107422,False
9,(0.7, 0.0, 2.8),True,8.618073,0.5107422,True
10,(-0.7, 0.0, 0.7),True,9.251251,0.5110474,True
11,(-0.7, 0.0, 3.5),True,10.03976,0.5110474,True
12,(-0.7, 0.0, -3.5),True,10.92825,0.5110474,True
13,(-0.7, 0.0, 0.7),True,11.88315,0.5109253,True
14,(1.4, 0.0, -0.7),True,12.87186,0.500061,True
15,(-1.4, 0.0, -2.1),True,13.57126,0.5106812,True
16,(0.7, 0.0, 2.8),True,14.4487,0.5109253,True
17,(-0.7, 0.0, -0.7),True,15.29276,0.5109253,True
18,(-2.1, 0.0, -1.4),True,15.91464,0.5109253,True
19,(-1.4, 0.0, -0.7),True,16.61429,0.5109253,True
20,(3.5, 0.0, -0.7),True,17.53616,0.5109253,True
21,(-2.1, 0.0, -2.8),True,18.41342,0.5107422,False
22,(-2.1, 0.0, 2.8),True,19.27969,0.5108643,True
23,(-1.4, 0.0, 3.5),True,20.06821,0.5107422,True
24,(-1.4, 0.0, -2.1),True,20.99002,0.5107422,True
25,(-2.1, 0.0, 2.8),True,21.86734,0.5108643,True
26,(2.1, 0.0, 2.8),True,22.56705,0.5109253,True
27,(2.1, 0.0, -1.4),True,23.55551,0.5109863,False
28,(-1.4, 0.0, -3.5),True,24.20023,0.5003662,False
29,(1.4, 0.0, 0.7),True,24.92142,0.5109253,True
30,(2.1, 0.0, -2.8),True,25.70987,0.5107422,True
31,(3.5, 0.0, -1.4),True,26.42075,0.5106201,False
