Central
0.1250458,-0.2931116,-0.5122234,False
0.1286163,-0.2927127,-0.5115256,False
0.1329498,-0.1363626,-0.2783672,True
0.1398773,-0.170778,-0.1671205,True
0.151062,-0.1972926,-0.1716356,True
0.1622009,-0.2168393,-0.1173632,True
0.1731262,-0.199733,-0.1401271,True
0.1842804,-0.214479,-0.1640559,True
0.1953735,-0.1715269,-0.1304196,True
0.2064514,-0.2908733,-0.1384754,True
0.217514,-0.2005036,-0.1425597,True
0.2286377,-0.1950648,-0.1089606,True
0.2397919,-0.2826972,-0.1055906,True
0.2507477,-0.2969303,-0.100697,True
0.2620087,-0.2979841,-0.09816957,True
0.2732086,-0.2876935,-0.09719521,True
0.2842865,-0.1788039,-0.1441294,True
0.2952881,-0.1429055,-0.09027857,True
0.3063965,-0.1619689,-0.1050979,True
0.3174896,-0.283618,-0.2091655,True
0.328537,-0.2237215,-0.2012136,True
0.3397369,-0.2636602,-0.3140593,True
0.5976715,0.4326296,0.01150936,True
0.6087952,0.6090915,-0.009140551,False
0.620163,0.6636956,0.001782596,False
0.6315155,0.6692107,0.02130735,False
0.642807,0.6349349,-0.04728186,False
0.6541595,0.6276772,0.1006909,False
0.6654205,0.7116106,0.1628869,False
0.6769257,0.7116117,0.1628851,False
0.6881256,0.7116122,0.1628851,False
0.6993713,0.7116098,0.1628871,False
0.7105408,0.7116103,0.1628867,False
0.7215729,0.7116106,0.1628862,False
0.7326965,0.7116125,0.1628853,False
0.7437439,0.711612,0.1628859,False
0.7550507,0.7116113,0.1628862,False
0.766037,0.7191033,0.03906959,False
0.7771759,0.7052748,0.08069623,False
0.7881927,0.7182095,0.05146092,False
0.7993011,0.7032344,0.06808001,False
0.810379,0.7007787,0.09375006,False
0.8214417,0.7039373,0.09141034,False
0.8325958,0.7033679,0.08973479,False
0.8437195,0.7041717,0.09665591,False
0.8549347,0.7051868,0.1034663,False
0.8658447,0.7154536,0.1063844,False
0.8770599,0.7155635,0.1077254,False
0.888092,0.7154648,0.1142009,False
0.8991699,0.7217822,0.1203517,False
0.9105072,0.7272079,0.1254984,False
0.9214478,0.7226861,0.1215832,False
0.9325409,0.7254887,0.1678303,False
0.9436798,0.7192361,0.1450294,False
0.9547272,0.7104397,0.146129,False
0.9658203,0.739434,0.08341268,False
0.9769897,0.7221625,0.1439169,False
0.9881134,0.6558366,0.04639739,False
0.999176,0.6317837,0.05006415,False
1.010376,0.5521173,0.01191834,False
1.021484,0.5514479,0.01782423,False
1.032516,0.5091188,0.005679011,False
1.04364,0.5118074,0.02249444,False
1.054611,0.5168517,0.03463376,False
1.066055,0.5318465,0.02439094,False
1.077042,0.5244544,0.01826566,False
1.087982,0.5629997,-0.04802209,False
1.099152,0.5435274,-0.1713709,False
1.110184,0.4548519,0.006167054,True
1.12149,0.5330012,0.08454502,False
1.132507,0.5649035,0.03988761,False
1.143555,0.5496755,0.06505844,False
1.154953,0.5582867,0.0398851,False
1.165771,0.5235569,0.005789995,False
1.17691,0.456394,0.05736107,True
1.188004,0.5411415,0.02962816,False
1.199036,0.6057205,-0.01114863,False
1.210236,0.6505435,-0.02152526,False
1.221451,0.5974522,-0.0751276,False
1.232346,0.6475027,0.01382875,False
1.243454,0.6436915,-0.02899623,False
1.254639,0.6135051,-0.07558808,False
1.265732,0.5762444,-0.07020622,False
1.27681,0.5627606,-0.00724411,False
1.288101,0.56445,-0.1474377,False
1.298996,0.39499,-0.1082693,True
1.310089,0.3488457,-0.05102992,True
1.321442,0.3090479,-0.1552118,True
1.332382,0.267199,-0.04601821,True
1.343597,0.2502296,-0.1288932,True
1.35466,0.3097012,-0.09715095,True
1.365768,0.371017,-0.04623118,True
1.376999,0.3729885,-0.06040969,True
1.387985,0.3670154,-0.0556632,True
1.399078,0.3292351,0.1483995,True
1.41011,0.3212278,0.1329985,True
1.421265,0.3114545,0.1472137,True
1.432266,0.3473072,0.1390715,True
1.443436,0.3293357,0.04941627,True
1.454559,0.3292613,0.2102368,True
1.465576,0.3335207,0.1405747,True
1.47673,0.373076,0.224642,True
1.487808,0.3545423,0.2079307,True
1.498993,0.2784572,0.1394915,True
1.509979,0.3898475,0.1446933,True
1.52121,0.3717287,0.1047781,True
1.532471,0.3619566,-0.06135204,True
1.543304,0.3162756,-0.0605343,True
1.55452,0.3230934,-0.06079772,True
1.565964,0.3087013,-0.04486763,True
1.57666,0.3110459,-0.03475949,True
1.587845,0.3086762,-0.02474037,True
1.598999,0.2824244,-0.03421408,True
1.609924,0.2837238,-0.06733295,True
1.621048,0.3013847,-0.1179378,True
1.632172,0.3169889,-0.0836792,True
1.643341,0.2832341,-0.07553604,True
1.654388,0.2828641,-0.08553174,True
1.665619,0.287292,-0.1128536,True
1.676605,0.3872647,0.142896,True
1.687927,0.3210013,0.1014022,True
1.698883,0.3424854,0.0687722,True
1.709991,0.3351839,0.09871426,True
1.721039,0.337229,0.1375427,True
1.732117,0.3691473,0.1381235,True
1.743317,0.3706305,0.1381595,True
1.754349,0.323379,0.0825603,True
1.765472,0.3578796,0.1110404,True
1.77655,0.3614318,0.1121832,True
1.787628,0.2269733,0.1128063,True
1.798859,0.3343639,0.06023628,True
1.809906,0.3377237,0.09268346,True
1.820938,0.3437729,0.06253302,True
1.832062,0.3637836,0.08677694,True
1.84407,0.3612878,0.08737591,True
1.854294,0.3580086,0.08817577,True
1.865433,0.3615465,0.08908576,True
1.876556,0.3616316,0.0878067,True
1.887619,0.3612053,0.08908029,True
1.898666,0.3741684,0.09753513,True
1.909851,0.4207687,0.07723582,True
