365.0378
0,(2.8, 0.0, -0.7),True,0.2313995,0.2313995,True
1,(2.8, 0.0, 2.1),False,0,0,False
2,(0.7, 0.0, -1.4),True,2.153656,0.3109589,True
3,(0.7, 0.0, -3.5),False,0,0,False
4,(0.7, 0.0, -1.4),True,3.587265,0.04537964,True
5,(3.5, 0.0, 0.7),False,0,0,False
6,(1.4, 0.0, 3.5),False,0,0,False
7,(2.8, 0.0, 0.7),False,0,0,False
8,(0.7, 0.0, 1.4),True,7.073776,0.411087,True
9,(0.7, 0.0, 2.8),False,0,0,False
10,(-0.7, 0.0, 0.7),True,8.9505,0.3554993,True
11,(-0.7, 0.0, 3.5),False,0,0,False
12,(-0.7, 0.0, -3.5),False,0,0,False
13,(-0.7, 0.0, 0.7),True,11.66042,0.4110565,True
14,(1.4, 0.0, -0.7),True,12.49327,0.4443359,True
15,(-1.4, 0.0, -2.1),True,13.104,0.4441071,False
16,(0.7, 0.0, 2.8),False,0,0,False
17,(-0.7, 0.0, -0.7),True,14.72548,0.4218597,True
18,(-2.1, 0.0, -1.4),True,15.41406,0.4331512,True
19,(-1.4, 0.0, -0.7),True,16.22476,0.3108673,True
20,(3.5, 0.0, -0.7),False,0,0,False
21,(-2.1, 0.0, -2.8),False,0,0,False
22,(-2.1, 0.0, 2.8),False,0,0,False
23,(-1.4, 0.0, 3.5),True,19.54539,0.2220306,True
24,(-1.4, 0.0, -2.1),True,20.27835,0.3109131,True
25,(-2.1, 0.0, 2.8),False,0,0,False
26,(2.1, 0.0, 2.8),False,0,0,False
27,(2.1, 0.0, -1.4),False,0,0,False
28,(-1.4, 0.0, -3.5),False,0,0,False
29,(1.4, 0.0, 0.7),True,24.89835,0.3219604,True
30,(2.1, 0.0, -2.8),False,0,0,False
31,(3.5, 0.0, -1.4),False,0,0,False
32,(-1.4, 0.0, -2.1),True,27.63065,0.3555603,True
33,(-2.1, 0.0, 1.4),True,28.55222,0.477478,True
34,(3.5, 0.0, 0.7),False,0,0,False
35,(2.8, 0.0, -0.7),False,0,0,False
36,(-2.8, 0.0, -2.1),False,0,0,False
37,(0.7, 0.0, -2.8),True,31.48413,0.3552856,True
38,(2.8, 0.0, -0.7),False,0,0,False
39,(-1.4, 0.0, 3.5),False,0,0,False
40,(0.7, 0.0, 0.7),True,33.99414,0.3665161,True
41,(-3.5, 0.0, 1.4),False,0,0,False
42,(3.5, 0.0, 1.4),False,0,0,False
43,(-2.8, 0.0, 2.1),False,0,0,False
44,(-3.5, 0.0, 0.7),False,0,0,False
45,(1.4, 0.0, -0.7),True,37.90356,0.3222351,False
46,(-0.7, 0.0, 2.8),False,0,0,False
47,(2.1, 0.0, 2.8),False,0,0,False
48,(3.5, 0.0, -1.4),False,0,0,False
49,(0.7, 0.0, -2.8),True,41.1019,0.3887634,True
50,(-1.4, 0.0, -0.7),True,41.83484,0.3330994,True
51,(1.4, 0.0, -2.1),True,42.84546,0.3330688,True
52,(-3.5, 0.0, -1.4),False,0,0,False
53,(2.8, 0.0, 0.7),False,0,0,False
54,(-1.4, 0.0, 2.1),False,0,0,False
55,(2.8, 0.0, -2.1),False,0,0,False
56,(1.4, 0.0, -2.1),True,46.69913,0.322113,True
57,(-1.4, 0.0, 3.5),False,0,0,False
58,(0.7, 0.0, -3.5),False,0,0,False
59,(-2.1, 0.0, 1.4),True,49.23126,0.4551086,True
60,(-0.7, 0.0, 1.4),True,49.90897,0.3556213,True
61,(0.7, 0.0, -0.7),True,50.57513,0.2664795,False
62,(-3.5, 0.0, -0.7),False,0,0,False
63,(3.5, 0.0, 1.4),False,0,0,False
64,(2.1, 0.0, 1.4),False,0,0,False
65,(-2.1, 0.0, 2.8),False,0,0,False
66,(2.8, 0.0, 0.7),False,0,0,False
67,(0.7, 0.0, -1.4),True,55.9281,0.3554688,False
68,(3.5, 0.0, 1.4),False,0,0,False
69,(-0.7, 0.0, 2.8),False,0,0,False
70,(-1.4, 0.0, 0.7),True,58.72684,0.3222351,True
71,(2.8, 0.0, 2.1),False,0,0,False
72,(0.7, 0.0, 3.5),False,0,0,False
73,(-2.1, 0.0, 1.4),True,61.4256,0.4665527,True
74,(-1.4, 0.0, 0.7),True,62.09183,0.3998413,True
75,(0.7, 0.0, 1.4),True,62.95807,0.3995667,True
76,(-2.8, 0.0, -2.1),False,0,0,False
77,(2.1, 0.0, 1.4),False,0,0,False
78,(1.4, 0.0, 0.7),True,65.32367,0.3665771,False
79,(-0.7, 0.0, -1.4),True,66.30084,0.3997498,True
80,(1.4, 0.0, 3.5),False,0,0,False
81,(-2.1, 0.0, -1.4),True,67.73358,0.3874817,True
82,(1.4, 0.0, -2.1),True,68.34439,0.3664551,True
83,(-0.7, 0.0, -0.7),True,69.0332,0.2556458,True
84,(-0.7, 0.0, 1.4),True,70.02151,0.333252,True
85,(2.1, 0.0, 1.4),False,0,0,False
86,(-2.8, 0.0, -0.7),False,0,0,False
87,(0.7, 0.0, -3.5),False,0,0,False
88,(-3.5, 0.0, 1.4),False,0,0,False
89,(-0.7, 0.0, -2.8),True,74.66364,0.3887024,True
90,(0.7, 0.0, -0.7),True,75.51877,0.3329773,True
91,(3.5, 0.0, -0.7),False,0,0,False
92,(-2.1, 0.0, -2.8),False,0,0,False
93,(-3.5, 0.0, -1.4),False,0,0,False
94,(2.8, 0.0, -2.1),False,0,0,False
95,(1.4, 0.0, -3.5),False,0,0,False
96,(0.7, 0.0, 3.5),False,0,0,False
97,(1.4, 0.0, -0.7),True,81.61584,0.2994995,True
98,(-2.8, 0.0, -0.7),True,82.48209,0.3883667,True
99,(1.4, 0.0, 0.7),True,83.17062,0.3330994,True
100,(-3.5, 0.0, 0.7),False,0,0,False
101,(-0.7, 0.0, 2.8),False,0,0,False
102,(2.1, 0.0, -2.8),False,0,0,False
103,(3.5, 0.0, -0.7),False,0,0,False
104,(-3.5, 0.0, -1.4),False,0,0,False
105,(3.5, 0.0, -1.4),False,0,0,False
106,(-0.7, 0.0, -3.5),False,0,0,False
107,(2.1, 0.0, -1.4),True,90.03412,0.3665771,True
108,(-2.8, 0.0, 0.7),False,0,0,False
109,(-0.7, 0.0, 3.5),True,91.31125,0.2443237,True
110,(-1.4, 0.0, -3.5),False,0,0,False
111,(0.7, 0.0, 2.8),False,0,0,False
112,(-0.7, 0.0, -0.7),True,93.71005,0.3886719,False
113,(-2.8, 0.0, -0.7),True,94.78741,0.5109863,False
114,(2.8, 0.0, 2.1),False,0,0,False
115,(1.4, 0.0, 2.1),False,0,0,False
116,(-0.7, 0.0, 1.4),True,97.20853,0.4776611,True
117,(-2.8, 0.0, 2.1),False,0,0,False
118,(2.1, 0.0, -2.8),False,0,0,False
119,(-0.7, 0.0, -2.8),True,99.25189,0.3109436,True
120,(-1.4, 0.0, -0.7),True,100.285,0.3444519,False
121,(2.1, 0.0, -1.4),True,101.2179,0.3222351,True
122,(-0.7, 0.0, 0.7),True,101.9617,0.322052,True
123,(0.7, 0.0, 3.5),False,0,0,False
124,(0.7, 0.0, -2.8),True,103.9164,0.3776245,True
125,(-0.7, 0.0, -2.8),True,104.9603,0.4441223,True
126,(-0.7, 0.0, -3.5),True,105.8043,0.5108948,True
127,(-0.7, 0.0, -1.4),True,106.4154,0.2999878,False
128,(0.7, 0.0, 0.7),True,107.1705,0.2889404,True
129,(-1.4, 0.0, 0.7),True,107.8478,0.2776489,True
130,(-3.5, 0.0, 0.7),False,0,0,False
131,(1.4, 0.0, -3.5),False,0,0,False
132,(3.5, 0.0, 0.7),False,0,0,False
133,(0.7, 0.0, 0.7),True,111.7571,0.3553467,False
134,(-3.5, 0.0, 1.4),False,0,0,False
135,(1.4, 0.0, 3.5),False,0,0,False
136,(0.7, 0.0, 1.4),True,114.1782,0.3553162,True
137,(-2.8, 0.0, 0.7),False,0,0,False
138,(-1.4, 0.0, 2.1),False,0,0,False
139,(-1.4, 0.0, -3.5),False,0,0,False
140,(2.1, 0.0, 2.8),False,0,0,False
141,(-2.8, 0.0, 2.1),False,0,0,False
142,(-0.7, 0.0, 3.5),False,0,0,False
143,(1.4, 0.0, 2.1),False,0,0,False
144,(-2.8, 0.0, 0.7),False,0,0,False
145,(-2.1, 0.0, -1.4),True,120.8528,0.3442078,False
146,(1.4, 0.0, 2.1),False,0,0,False
147,(-3.5, 0.0, -0.7),False,0,0,False
148,(-1.4, 0.0, 2.1),False,0,0,False
149,(-2.8, 0.0, -2.1),False,0,0,False
150,(-0.7, 0.0, -1.4),True,124.6287,0.3878784,False
151,(1.4, 0.0, -3.5),False,0,0,False
152,(2.8, 0.0, -2.1),False,0,0,False
153,(0.7, 0.0, -0.7),True,127.1942,0.4109497,False
